2	Er it's nothing like footy you dribbler and enough of the footy references thanks, now off you go!
1	#PrayForLondon to find their testicles and fast. #ukpoli #uspoli #cdnpoli #stopislam #fuckislam #nukemecca
2	@Kotaku "in the age of president trump"
1	@BBCBreaking @BBCNews Islamic Terrorist suporting Merkel should be executed for the destruction of Europe.  #NoIslam #IslamIsTheProblem
2	@Moto_hood please read the tweet again in that case. It's clearly says tharki North Indian men. After all #NotAllMen
2	@kayteterry @KarismaSingh #notallmen the only real rape culture comes from Islam where it's acceptable to gangrape women and then jail them
2	HAS #GAMERGATE EVER SPOKEN TO YOU: about Art (you exaggerate my friend)
2	#Mkr What a tool.  You don't 'verse' someone. You cook against them. Not only a douche, but a dumb one.
2	Hashtag "who is the new group called Brett &amp; Marie?"
2	#NotAllMen can handle physical confrontations. Some of us are just as flaccid if not more so than the women. We're still men tho 🗣
1	@9NewsAUS #nosharia ban them
1	From the commonsense people of America to the commonsense conservatives in #Britain, we stand with you. #GodBlessLondon #StopIslam
1	This is a spiritual battle. There is no political freedom without spiritual freedom. #StopIslam #BanIslam
1	@S_T_O_P_TERROR @MAGA_SAF2 Such hatred Muslims have for us. #NoRefugees
2	welcome @Babylonian, the newest member of #gamergate
2	@yianniboi it's the current year bigot; we can talk to whoever we want #MyBodyMyRules #Gamergate
1	@StockMonsterUSA @deplorablezilla Islam is not a religion nor peace. Islam is hate, death, conquest, submission. #BanIslam #StopIslam
2	@InnerPartisan @PrisonPlanet Still gotta cater to that #GamerGate crowd though.
2	If youre still using #GamerGate in tweets hating on women, holy shit delete your account. Your shtick is old &amp; youre an embarassment to men.
2	@tenhinas wait are you talking about yourself bc I understand that #notallmen etc etc
2	Must read: 26 Emotional Thoughts From Trump voters About Christmas. #notallmen
1	@AmyMek Absolutely sickening to see western leaders bowing down to this sick ideology!  #StopIslam
1	Is he an #Imam?            @reallyo1 #AntiAmerican #AntiIslam #NoSharia #Daesh #ISIS #RadicalIslam #IslamicState #Infidel #StopMuslimBigots
2	Perfect Dark encourages sodomy #gamergate
2	@MarcheWasRight #gamergate was their worst nightmare wasnt it? thats why its still their big bad boogie man.
1	@BBCBreaking Fucking Muslim scum, and the left wingers continue to bury their heads in the sand. #IslamIsTheProblem
2	@PhoenixCE Who bitch this is?  #GamerGate
1	@AngeloJohnGage @INTJutsu He'd be the HEAD of #ISIS! Time to #StopIslam #PrayForLondon #LondonAttack #Westminster
2	Alright, I'm here!
2	Josh out of the kitchen today, so does that mean Amy is the seafood
2	You can actually pinpoint the exact moment the usual suspects started the new narrative against #GamerGate. It's so absolutely damning.
2	I just had an apricot. It was tasty! #GamergAte
1	U know u r a bag of crap if ur main concern after the latest Islamic terror attack is to fret about Islamophobia #StoPIslam #PrayforLondon
2	#NotAllMen You're right. Mega Man would never do this.
1	@TEN_GOP @mikewright1997 No,@POTUS  isn't. We need 2 STOP THIS CULT ISLAM B4 this happens to USA!  #banIslam #BanSHARIA #banMuslims #MAGA
1	@Independent Funny that it's only women standing in the picture haha, the ones who don't have a say in their own ''religion' #banislam
1	@cbatson941 Invasion force ready to drain the welfare systems and rape European women! Should go back and fight! #NoRefugees
1	@SamiahSaid He would only want freedom for you and all people. You don't have freedom even though you think you do. #bansharia
2	Josh needs a break from sudden death?
2	John Podesta's secret struggle with oxycodone addiction revealed #MAGA #NotAllMen
2	@yurifurikuri oh shit is this actually a THING though, especially that blacks and mexicans are basically the dogs of people #gamergate
1	@DaydreamerTMZJ more useless celebrity twaddle ignore adele  #PrayForLondon no #StopIslam
1	@Refinery29 @ChelseaClinton what about protecting Muslim women from being murdered by their men or they have no rights? Morons! #StopIslam
1	Sharia Law and  Jihadi Extremists are the problem. #NoSharia #extremism
1	#Muslim controlled area of #Luton celebrates #londonattack #NoGoZone #Bury #IslamIsTheProblem #BanIslam #Deport #Pedophiles Promises more...
1	@TheRebelTV @FaithGoldy you should list the names of the MPs who voted this bill and let them pay when better times will come .#STOPISLAM
1	BLM, Crooked Hillary, Obama are the REAL RACISTS!!!! #WhiteLivesMatter #BlueLivesMatter #FuckIdiots.
1	@RitaPanahi @BryanSeymour1 @7NewsSydney There are many more that fear what they fled will once again become their future. #IslamIsTheProblem
1	Yo #racist @SpikeLee ur boy #colinkaepernick had choice to sit, teams have choice not to hire the ahole #racecard #GodBlessAmerica
1	@ABSCBNNews bombing, killings brought to you by the religion of piss, islam, the curse of humanity #islamistheproblem
1	@benthepoet The religion "of love and peace" Europe 4 europeans. #stopislam
2	If you find all your ideas useless and ridiculous, know that IT IS #GAMERGATE BEGINNING TO SPEAK TO YOU
2	@LeroyHowell1957 I love men, good men! lol. #NotAllMen
2	Remember folks its fine to to make blind assumptions about #Gamergate and its supporters.Butdon't critique Feminism.Obviouslyacrimeifyoudo
1	@EdSherwood7 the liberals are beyond belief in their stupidity. 🤒😧#Muslim #BanIslam #Corrupt #NoSharia
1	@IraqiSecurity @Franjota I hope they get the bastard #stopIslam
2	@Supperdude9 @bioware #GamerGate is not a real issue. Next.
1	@Politic2020 @JeanEBraveaux The @POTUS knew you know. I bet the wall has gone up another 10 feet. #DrainTheSwamp #BuildTheWall #MAGA
1	@USAAssociation @ReadTheHornNews @Starbucks should have stayed out of politics..hope your stock crashes and burns...#NoRefugees #VetsFirst
2	What ever happen to #Gamergate @Sargon_of_Akkad @ThePlumLineGS @JonTronShow
1	@MacleansMag There are no questions. The answer is already very clear to anyone who cares: #StopIslam 
2	@Stoicfnord Explain to me, if #GamerGate hate women so much, why aren't we harassing all the female devs? Why only your progressive buddies?
1	@Daily_Express Islam is the one and only Problem here - any questions? #stopislam #banislam
2	@QuasarDGames @TheRalphRetort we deserve this for the mysoginistic holocaust that was #gamergate
2	It's like an entire other reality over there.  And if I hadn't realized I was being lied to through #GamerGate, I'd still be in that bubble.
1	I have no problem w/ a muslim woman choosing to wear a hijab, but she shouldn't have vagina seared shut, or be stoned, for not! #NoSharia
1	@fitzscrounger @tfowkes02 @Channel4News deflect,deflect,deflect, thats all you have huh, he who denies #IslamIsTheProblem is the loon #Facts
2	Josh, you're a cunt
2	video games are bad for children #gamergate
1	@IAmBirmingham Aggressive political ideology with a misplaced superiority complex. Contributes nothing to GB. #stopIslam #Westminster
1	#BanIslam  #NoSharia
1	@realDonaldTrump amendment to the Constitution by the legislatures of the several States, as #NoRefugees
2	(play the game) #gamergate
2	@BigFatIdiotHead how knowledgeable are you on #GamerGate
2	Everything you want, you can't see the #GamerGate hashtag and have no idea what it is and none of the trending tweets explain it
1	According to dhimmis @DougSaunders the London Muslim terrorists turned into an infidel immediately after 1st kill #notallmuslims #StopIslam
1	@AgendaOfEvil wake up Australia #stopislam #Banislam #islamistheracist #islamisthefascist #LeavetheUN #Pray4MuslimBan
2	Herman Cain caught sexting Barak Obama #NotAllMen #MakeAmericaGreatAgain
2	@The_Extrange @Snozell They've responded to me, and they think that #gamergate is a videogame XDD
2	Tri-Holygod Advent encourages sinning #gamergate
1	@foxnation @Priebus I agree like #NoRefugees #NoSharia &amp; a real reduction of America's Population Rate #AmericaFirst #MakeAmericaGreatAgain
1	@michaelkeyes @AatTimothy F-in Savages they are the scourge of the earth. #stopIslam #protectIsrael  #proIsrael
2	Is there anything sadder than a hopelessly friend-zoned male?
1	@themadsloth @ISupport_Israel  It's evident that Canada's survival is at stake.  With the U.S. in great danger as well.   #NoSharia
1	Jeff #Sessions cited the 2-yr-old case of a woman shot dead by an illegal #immigrant #deported 5 times as an argument for #deporting. #Duh!
1	@WomaninHavana Man was non practicising Muslim, but dont let #Facts get int he way of your narrative eh? #IslamIsTheProblem,stop being cucks
1	Khalid Masood aka Adrian Elms a dindu, converted to Islam after being jailed for stabbing a man in the face. #StopIslam #BlackLiesMatter
1	@RealGauharAli  the main reason behind terrorism is the existence of people like you #stopislam @Trufflesmum
1	DONALD TRUMP &amp; QUINN are both the biggest bitches to walk this earth 😀 fuck both of you racist bitches 😘😘 #NiggaLove oh wait he said #Nigger
1	@AsadAli2047 Your country executes blasphemers, Islamofascist savage #StopIslam #NotAllMuslims
2	Rand Paul to pardon Ruth Bader Ginsberg #NotAllMen #MakeDonaldDrumpfAgain
1	@cocosbentmind @RodStryker More proof, if any is needed, that Islam rejects even the possibility of any laws except sharia. #NoSharia
1	BLM, Crooked Hillary, Obama are the REAL RACISTS!!!! #WhiteLivesMatter #BlueLivesMatter #FuckIdiots*
1	@realDonaldTrump transmit within four days to the President pro tempore of the Senate and the #NoRefugees
2	@mombot we really should send all the dirty laundry to her primary opponents and I'm not talking about any #gamergate bullshit
1	@tyrone345345 @tariqnasheed Fuck me you talk some shit. Doesn't matter what colour  a terrorist is, a terrorist is a terrorist 
2	@MilitaryGameDev
1	@zakSkybrush2 your stats are as wrong as your point, Dhimmis #NothingToDoWithIslam #StopIslam
1	@realDonaldTrump committed; but when not committed within any State, the Trial shall be at such #NoRefugees
1	.@TRobinsonNewEra - Keep fighting for your country and against the plague of islamist terror. We support you!!! #STOPIslam
2	If Josh is the Seafood King, surely Brett is the Striped Polo King.
1	50 Million Muslims are prepared to use violence, We must Deislamize in order to survive. LESS ISLAM = MORE PEACE AND FREEDOM #STOPIslam
1	@FranceNews24 @au_peuple Brought to you by #Islam the religion of tolerance and #peace as said by @BarackObama #IslamIsTheProblem
2	@Dakgran He's been selectively quoting tweets, trying to keep the "#gamergate is teh EVULZ!1!!" Narrative maintained. 🙄🤦‍♂️
1	@Avron_p @JackCodini now you can say Canada is racist. Kill all the gays, Jews, infidels &amp; apostates! Allah Akbar! Inshallah! #nosharia
1	@VisitAbuDhabi only if we can come to you and can't everything to suit us. #nosharia
2	'maybe thats the way we can get to the grand final'
2	COOKS, YOU HAVE ONE HOUR
2	I just devoured an onion. It was delicious! #GamergAte
1	London #LondonAttack Another minister of the religion peace inflicts #jihad on infidels #BanSHARIA #TravelBan #NoRefugees #AllahAkbar =DEATH
2	I just devoured some lobster. It was disgusting. #GamergAte
1	BLM, Crooked Hillary, Obama are the REAL RACISTS!!!! #WhiteLivesMatter #BlueLivesMatter #FuckIdiots;;
2	@60Minutes He led mass harassment of women &amp; others in #gamergate
2	Fun fact about #GamerGate more Anti-#GamerGate people are guilty of crimes against women than #GamerGate supporters are.
2	games people are bad #gamergate
1	Time 4 Americans to stand up for our Judeo Christian culture's &amp; be Patriotic again. In Montana they have to pass Senate Bill 97 #NOSHARIA
1	@mikandynothem And if a muslim woman is ever nominated, the question will be, "What size justice burka do you wear?" #StopIslam
2	I just ate a crepe. It was meh. #GamergAte
2	“No one likes bland polenta”
2	I just ate a papaya. It was dreadful. #GamergAte
1	@DaveChappelle are you aware Mohammad had black slaves? #stopislam
1	@canarymission @JoHnnY_Boiiiiii Why are these muslim pigs in my country? #Deport #BuildThatWall #BanIslam #IslamIsTheProblem #NoRefugees
1	Islam is a cult and a terrorist org not a religion. Worship criminal. Advocates pedophilia, torture, murder. #pedogate #obamagate #nosharia
1	@ANOMALY1 @TRobinsonNewEra thanks for the retweet twitter no longer availabed TRobisons other fact charged video #IslamIsTheProblem
2	@manveerheir was on the production team for #masseffectandromeda.  Look at how that game has turned out now.  What a joke lol.  #GamerGate
2	Dammit SJWs! Keep your politics out of Yooka-Laylee! #FuckSJWs #GamerGate
1	Stop saying #stopislam or #banislam will you #banchristianity and #banjews ? you might as well #BanReligions
1	Yeah, muslims KILL DOGS … DON'T THEY… There is NO #MuslimWomensDay! What a sham! #IslamIsTheProblem  😡 @_Makada_ @DorAnnCecil
2	@marieliesseil
2	MY EBOOKS MADE A #GAMERGATE TWEET AND COOKING MAMA MAKING A SANDVICH ON MY CHEMISTRY PAPER
1	@Sporty1546 Eradication of islam would go a long way towards world peace. All who have their eyes wide open -see.  #StopIslam #LondonAttack
2	I just ate some lasagna. It was delectable. #GamergAte
2	I just ate some falafel. It was wonderful! #GamergAte
1	🔥 MT "@realmcstanson Throw that #Islamist pack out if you want to save your last bit of honor, #UK. #LondonAttacks #StopIslam"
1	Stop the fucking import of islam to europe for Fuck sake !! #PrayforUK #PrayForLondonِ #stopislam
2	@Eddrickation Yeah no. #notallfeminists I vaguely get it, but that type of feminism is purely self serving.
1	LET'S GET THIS SHIT TRENDING! #WhiteLivesMatter @lildismiss
1	@TEN_GOP @TheNotoriousXAV these retards need a lobotomy! #stopislam sad things is I use to believe in every word he is saying...
1	#HangAyazNizami But Islamophobia is bad 🤔 STOP. DEFENDING. TERRORISTS. #IslamIsTheProblem
2	@rarebre3d 🗣 I love hot showers! #NotAllMen
2	@netscape9 @ABCconcepts @GirlsMakeGames @Beavs It would be a bit pointless since they have been doing both since the beginning. #GamerGate
2	the game industry are bad #gamergate
2	@HereticOfEthics Did #GamerGate harass her or just being accused of this for questioning? The ol' "shutdown criticism by playing the victim"
2	From kangaroo to rabbit
1	@AP @jongambrellAP  He has trademarks in Egypt, Saudi Arabia, Turkey &amp; UAE. It's not a concidence that none of these are in the #MuslimBan
1	@BorisJohnson Islam is a political system designed to conquer, not a religion Politicians R whores 4 Islamic insanity #NoSharia #BanIslam
1	Quran 2:191: "Kill them wherever you find them" There is nothing worst than being taught "peace" when U R just a child... " #StopIslam pic.t
1	#Khalidmasood vile #britishborn #muslim, Shows us,#Muslims will NEVER integrate in UK. How many more must die before we act? #NoMoreMosques
1	@ABCNews24 @JohnBlaxland1 what they want is to take over the entire world with their sharia law &amp; death to all those that say no. #NOSHARIA
2	Where?
1	Tolerance is good, but it can go to far.  Like tolerating terrorism, polygamy, mutilation and slavery. #NoSharia  #IslamPromotesPeace
1	@TRobinsonNewEra Keep telling them Tommy. Hopefully they'll start to listen. You're a warrior! #StopIslam #PrayForLondon #WakeUpAmerica
2	QUESTION! IF #JESUS COULD WALK ON WATER, DOES THAT MEAN #JESUS COULD ALSO NOCLIP?! #GAMERGATE
2	@MuslimIQ #notallmen has gotten seriously old. Esp. when personal anecdote. Not about him. Thank you for what you have been saying today.
2	@Bernlennials #victimCard #Delusional Propaganda about #Hillary started with Hillary
2	@JSteinbeck1939 Awesome! #NotAllMen Wow, really dude? @thegarance
1	@TEN_GOP Islam is a cancer on the world. #BanIslam #BanShariaLaw #NoMoreMosques #MoreMosquesMoreProblems
1	@TEN_GOP May not be the same #Terrorist but remember it's the same Demonic Islamic Ideology! 👿#PrayForLondon #NoSharia #IslamicState #RNRTN
1	@DeplorableKatie What an OXYMORON. NO MUSLIMS ARE AMERICANS. #NOMUSLIMUSA #NOSHARIA #BANALLMUSLIMS #ALLAHSUX
2	I am #WithHer and Black. U mad bro?  #gamergate
2	@SneefSneefOk or maybe don't #notallmen a woman when she's expressing her frustration
2	Rand Paul on zika: "I got it from Barak Obama!" #Drumpf #NotAllMen
2	@MasterJayShay They know 8chan prohibits #GamerGate discussions, but not @infinitechan.
1	@Jezebel So you are defending a Jew hating +murdering sand Nazi, wtg Jezebel, you whorish retards #sTopISlam
2	Trove made my daughter a lesbian #gamergate
2	If this doesn't work, dessert's gonna be a disaster
2	Madden NFL 2005 encourages sodomy #gamergate
1	@MacleansMag The West will continue to pay an every increasing price for pretending #Islam is just like any other religion. #StopIslam
2	@Spacekatgal @nytimes You realize #gamergate is not a unified movement and thus has no leaders, never had them, right?
1	Sovereign Nation = Borders, Language &amp; Culture. Lose any one of these you lose the nation.  #BuildThatWall #NoSharia
1	@LeaaKeren So you support them having to cover, being raped, abused, stoned, etc. Feminism stands up for #WomensRightsNotWrongs #NoSharia
2	This is your life, don't play hard to get #gamergate
2	@nickmon1112 @Bizz408 So fake shit Ralph posted a fake article and then fake shit Polygone posted a fake shit response blaming #GamerGate
1	@JustinTrudeau @RuthRogul look at France &amp; the refugee mess! #norefugees
1	@Political_Trump the white,cis privileged man is looking at the dying person,the muslim is looking at her phone #StopIslam
1	Don't #PrayForLondon fight back against the worst religion in the world, #StopIslam
2	@TheRalphRetort isn't this what started #Gamergate in the first place?
2	There WASN'T a #GamerGate IRC channel
2	I just had a tuna salad sandwich. It was delectable. #GamergAte
2	We should work like this more often
1	@KTHopkins Quran is the manual of the devil #Stopislam
2	@fitpitched I do enjoy though, how much Ch7 is hanging him out to dry . . .
2	video gamers make children into communists #gamergate
2	I play video games to escape reality for a short time. Stop trying to force your miserable sad existence into them. #GamerGate
2	wouldnt touch that duck breast with a 10 foot pole
1	@stephenasmith @FirstTake Again another #Milking of the #RaceCard by @espn I hope @Disney will stop this #Evil tirade from this #Racist
1	@DeadofKnight68 SENSOR MUSLIMS WORLDWIDE. #NOMUSLIMUSA #NOSHARIA #BANALLMUSLIMS #ALLAHSUX
2	@nickhunterr @Gotham3 nobody defends women when any crime against man happens&amp; that #notallmen was defending activity than criticizing crime
2	Rand Paul's secret struggle with provigil addiction revealed #NotAllMen #FreedomIsntFree
1	@foxandfriends @StacyBrewer18 How foolish! #NoSharia #FreeLeonardPeltier
1	BLM, Crooked Hillary, Obama are the REAL RACISTS!!!! #WhiteLivesMatter #BlueLivesMatter #FuckIdiots?!
1	So the Canadian government is protecting one religion by taking away Canadian rights!! #freespeech #ourrights #stopislam
2	I just had some strawberry ice cream. It was not bad. #GamergAte
2	Chicken thigh is also good for catching bream..just saying..
2	I really don't understand why there are people who still think of themselves as #GamerGate and actually go around harassing women.
1	@VP @RealityCallsCo CLOSE THE FUCKING BORDERS completely. NOW #london #bansharia #nosharia #NoRefugees End this now.
2	#killallmen #notallmen -- this is considered discourse on Twitter
2	And the Dead Dad's sauce won.
1	BLM, Crooked Hillary, Obama are the REAL RACISTS!!!! #WhiteLivesMatter #BlueLivesMatter #FuckIdiots..
2	Could actually do with chocolate flavoured ice cream right now.  Maltesers or Mars for example.
1	@BateZen @TRobinsonNewEra Sort of blows your 'one singer' analogy right out of the water, doesn't it? #StopIslam #KhalidMasood
2	@acraftyape Stalker much? Thanks for showing how nice and normal #GamerGate is.
1	@ryyma12 Sorry you liar. ISIS is 100% Islam #PrayForLondonِ #StopIslam
1	@UNRefugeeAgency @TheCut The refugee crisis is nothing more than another Islamic invasion of the West. That's the truth! #NoRefugees
1	Islam=Hate  2 Buddhists, Jewish, Hindu, Christian, Atheists, Minorities. and Says Muslims are Superior.  #StopIslam #WorlduniteagainstIslam
1	There is no place for barbarity in a free and democratic society,there is no place for islam. #stopislam #banislam
2	#GamerGate is a consumer movement for better ethics in games journalism that also rejects many feminist critiques of video games.
2	Holy fuck! Josh really is hacking into that poor animal!
2	Well, that is a lie, &amp; @jordanowen42 believes it because that is what same media who lied about #GamerGate lied about this
2	Interesting that its called #burgersandfries, not #Gamergate and it's not connected to GG. @Stoicfnord @StolenEyesX @RedbobBackup @CalemAnnk
2	Donald Trumps supporters really are a #BasketOfDeplorables lot of them are the people you find reading hashtags like #gamergate
2	I just ate a papaya. It was great! #GamergAte
2	@AuntEffiesAttic Yes I did listen. Just think of it like men &amp; DIY. It will be done within a year.  😂😂 #notallmen #justmine
2	@truthswarm stupid is what stupid does. Couldn't of happened to a nicer person #gamergate
1	@BasedVet @jabenjoh Happy #muslimwomensday Let us behead some infidels #islam =death #allahakbar =SeigHeil #BanSHARIA #BanHijab #NoRefugees
1	@ThePapaganda too bad the perp was a Muslim just like the other 30000 attacks. #StopIslam
2	@OmniDestiny "everyone I dislike is #Gamergate"
2	watching #RHOBH &amp; skipping over @doritkemsley1's constant delusion. #NotAllMen are crass enough to look upskirt, but apparently your husb is
1	@EylonALevy So to prove his point he mows ppl down &amp; stabs an officer. Yeah, we get it. #IslamisEVIL #BANISLAM #ISLAMISTHEPROBLEM
1	@CTVNews these 3 are disgusting.  If they immigrated here with their nonsense Sharia mindset.. they should be deported. #NOSHARIA
1	.@marianorajoy @fhollande @theresa_may @AngelaMerkelCDU @PaoloGentiloni  @Pontifex Protect #Europe freedom &amp; europeans' lives #stopislam
2	#gamergate hey gamers what's your favorite bakugan
2	someone should make a blocklist to block everyone who unironically posts in #Gamergate
1	Another peaceful and compassionate Muslim terrorist doing hateful things in #London. Hate Preacher Abu Izzadeen. #WakeUp #IslamIsTheProblem
2	It is worth noting that no #GamerGate supporter I know supports the witch hunt, and that the Polygon piece is grossly inaccurate.
2	Beatmania encourages transgenderingism #gamergate
1	@SamanthaClarkH  NEVER EVER WOULD I ACCEPT THAT CRAP FOR MY CHILD. SOMEONE WOULD BE HURTING IF THEY DID.  #NOMUSLIMUSA #NOSHARIA
2	Dead by Daylight encourages sin #gamergate
2	I like video games but #gamergate thinks making a domestic violence simulator is 'consumer revolt'
2	I refuse to accept it's a thing now. Let's play this game. #NotAllMen #NotAllSavarnas #ALLLivesMatter #ReverseOppression
2	@arhourigan so many in #gamergate have no values, just a tribe.
2	Why THE FUCK does Josh-tard just stand around grinning?
1	@FoxNews @CristobalJAlex @TheJusticeDept Immigration Reform is to Deport ALL Illegals, Secure the Border, &amp; Stop #WhiteGenocide.
2	I just had some jelly beans. It was dreadful. #GamergAte
